cid,text,time,author,channel,votes,photo,heart,video_id
Uggskv0tZ8_Wq3gCoAEC,"Po przesłuchaniu w wielkim skrócie: ja nie mogłem, mnie nie wypada, nie mnie decydować, ale najmądrzejszy to jestem ja z pewnością.",قبل 5 سنوات,OlejhunterPL Dawid,UCXtCKpeTg6VKIPe2nuE9QHw,0,,False,OdvTb02O3g8
UgiqWySJ6TVuw3gCoAEC.7-H0Z7-13ng70dUj1lOncK," @***** 
Ja, darum geht es doch auch.
NWO und elitäre Kreise, Zusammenhänge und Verflechtungen.

In den nächsten Tagen, gehe ich noch näher auf dieses Thema ""Doppelrolle"" ein
und lade ein neues Video hoch.

Es geht um die Arbeit und großartige Leistung von Historiker Anthony C. Sutton,
welcher in sämtlichen Archiven unzählige Dokumente in Augenschein genommen hatte,
die Belegen, das die USA Russland hochgerüstet und aufgebaut hat, zu dem Feind bzw.
der ""benötigten Krise"", die sich die New Worlder herbeigesehnt haben.

...
Für eine Neu-Ordnung der Welt, müssen die National-Staaten verschwinden
und zu einem neuen politischem Konstrukt zentralisiert werden.

Die einflussreiche Trilaterale Komission gibt in einem Bericht namens “Engaging Russia The Next Phase” unumwunden zu:

“…die bedrohlichste Situation wäre ein schwaches und instabiles Russland, in dem extremistische Elemente nach vorne stoßen. Die Sicherheit von Lagern für Massenvernichtungswaffen würde in Gefahr sein. Lokale Konflikte könnten aufflammen und Russland würde eine weit weniger verlässliche Quelle für Energie und andere Rohmaterialien werden..”

Quelle:
http://www.trilateral.org/download/file/annual_meeting/engaging_russia_next_phase.pdf

...
Und hier die Stimmen aus den westl. politischen Lagern, die sich für eine Eurasische Union aussprachen
http://recentr.com/2014/01/eurasische-union-neue-sowjetunion/

...
Wer spielt keine Doppelrolle? Ausgezeichnete Frage, Herr H.",قبل 7 سنوات,Soma,UCTHsPYbutu6irL_MOkoMtBA,0,,False,PBJTA8lhMl4
Ugz3mpteMv9xIPC_rPl4AaABAg,"Why 11 dislikes ? The video is accurate according to what the title says,I think they are clowns.",قبل 7 أشهر,Veer singh,UC9gO3Jz1uC-mB_cbdnXROyQ,0,,False,ot842bU9mzA
UgyIh0kIk_NWaNCQADZ4AaABAg,Abi bu kanalı bana verirmisin,قبل 4 سنوات,NASYONEL SOSYALİZM TÜRKIYE,UCvYYN2amPS1ChuyF2MVPShw,0,,False,ey2DKwz1Vzk
UgzBpGUkmT0FfZL03CR4AaABAg,"Euhhh... ok...
",قبل 9 سنوات,NadarradaN,UCfhtOz2HFITCKqnknBLKX8g,0,,False,o7Y6FB-Ef0U
Ugy29utTxdULP0xBZZR4AaABAg,I will post a follow up video next weekend.,قبل 8 سنوات,QBNESS,UCvDaqr5Y2vyTnILF7Z33qaQ,0,,False,J-a5qio6zQw
UgyszL0MXLCC2sRkZ5Z4AaABAg,"Verguenza de video y de contenido,muy bien por tu parte no mencionar al aliado feminista que te acompaña para que luego alguien se queje de que se invisibiliza el trabajo de alguien por su genero.hombres como tu quieres representar no conozco pero mujeres como tu que en pos de la igualdad quieren menospreciar al genero opuesto hoy en dia estan por todas partes..te gusta Marley y no tienes en cuenta lo homofobo que era y machista...vamos que eres mas pose que otra cosa",قبل 3 سنوات,marina kolesnikova,UCkGa7kzsRWqlVvG5DEg68Bw,14,,False,yHhtvOYAbhY
UgyBF6bPpMUCG9-rQnJ4AaABAg,"大頭症發作, 自認很了不起?  念了2天經, 以為自己是菩薩了",قبل 4 سنوات,Miso,UCEt4ib96gybXryC5PVEEptg,0,,False,q8Fg5bZEznA
UgznYJ6MnApHB7Ewdul4AaABAg,"theo điều 7 nghị định 110/2005 NĐ-CP thì không được phép buộc mọi người phải mua hàng trước khi tham gia vào mạng lưới bán hàng đa cấp đâu!
",قبل 10 سنوات,THÁI XUÂN HỒNG NHẬT,UCScD6KvwvVItuQZAXE9YGaQ,0,,False,1NEQ7NCwNfI
Ugx1eWze7PvyO1aVPSJ4AaABAg,I couldn’t even hear you,قبل 3 سنوات,Flip It,UChiqvkxDHrI1Ij84uow4VKw,3,,False,tK_3TxZoF_Q
UgjMNaCchEuw_3gCoAEC,"Question, do they sell Peptobismol on board? I'm worried that eating too much Dunkin Donuts and drinking too much Coca Cola will give me a stomach ache, but I don't really want to fill my suitcase with Peptobismol.",قبل 5 سنوات,Ainsley Harriott,UCNmjHoqovUfKhLjmS4zywIQ,87,,False,wkYvDMAtUzc
Ugj7BDW-NUCDn3gCoAEC,LA basura,قبل 5 سنوات,Rubino Pride,UCdgcyTkHqXFT4_6vf0ODMPA,0,,False,KtkUgNMtE7Y
UgjRmS5yojc4LHgCoAEC,Auudioooo!!!!!!!!,قبل 6 سنوات,shuukito,UCvlQu_5FNfnH5zDpOTk3Kew,1,,False,tfoJ4Ht0rLs
UgxtLZ83-z1SMMNqfEx4AaABAg.8YvGmxOSOv-8YvHNHxJioM,Dameon Macleod I hope so just stay safe and just focus​ of your form you'll be fine.,قبل 4 سنوات,Tyler Stronk,UC5_mXF4l5_iS5MZlMpjoFag,1,,False,fT1mxjevKqA
UgxRvQ4U_TzAJBiYxVZ4AaABAg,Oye brooo un favor,قبل 3 سنوات,GAEL 999 FF,UCJ6t0c2LXkaEw7uhYPynZOw,0,,True,4D_T4YxkBSg
Ugj4wRhLNME7BngCoAEC,Tehnicka skola u Zenici!,قبل 8 سنوات,edy ze,UCx5vAFQkF88-5Wtp-vgH2kw,10,,False,YSq-tA7m2z4
UgyNeOlVlx9LqV9LDrB4AaABAg.8kI9YwxXE1P8kIG-6yvQIU,"Yes, thats right.",قبل 3 سنوات,msreviews,UCPThRk1AQ7iWMbgDUb1uaTg,0,,False,3pmSgQUv6xk
UggLLgVuM0y8ZngCoAEC,orang ini syiah takfiri. orang syiah yang diciptakan inggris untuk memecah belah umat muslim. mereka menjelek2an sahabat2 nabi saw dan istri nabi. dengan kedok mereka adalah syiah.. pdhl mereka ini semua adalah takfiri. dan bukan syiah sesungguhnya. semoga Allah swt menjauhkan seluruh mukmin dari fitnah2 keji seperti ini. amin,قبل 5 سنوات,Harits Shahab,UCcpGiyt_-O4B0pg1nMip8ig,6,,False,QUBlYprBaX0
UgikBJBStLx8w3gCoAEC,podes pasar el link para descargar los planos?,قبل 5 سنوات,Leonel A. Mansilla,UCIq1I5YkFqIPbDX4G580QQA,0,,False,mDHo2Bwc5YE
UggbV4NKfPDHc3gCoAEC,Nice earrape,قبل 4 سنوات,AuraTheBatPone,UCTFubrt6ddiJKdtNDIWYjHA,3,,False,-ayE0uWXD6w
Ugx0q73dN2WwcrNAj6x4AaABAg,写真とコメントが全く意味不明？？どこにボタン？があるのさ,قبل 3 سنوات,三毛猫好きのVEZEL,UCXx9dN-6H0GESQfiAIDCZKg,2,,False,h-jI3smDpbA
UgiIlSvu40m113gCoAEC,Rubio 2016!!,قبل 6 سنوات,Trump WON the 2020 “Election”!!!,UCW3YizmGmEI8LKTNWLJpjzA,0,,False,ZdjtDEsMz5Q
UghiQF-KaLN09XgCoAEC,disslike videolara emek verdiğin zaman like atarız 🙌,قبل 4 سنوات,TheGhostAdmin -,UCD3BamFWamw7mdXi4dNmECw,0,,False,WRiPQQTqIYk
UggTvVB1JzxR7HgCoAEC,This doesn't work on Spotify though :(...,قبل 5 سنوات,WhosThatPanda,UCGbpNcowcI7iEmfUHQQGjvA,0,,False,8tP0ZghFdbI
UggO3QCSOeB5yHgCoAEC,Is IHE's rabid fanbase still here?,قبل 6 سنوات,flipswitch3111,UCS7K09f_34qyarxsrGLespg,11,,False,GLakh1Tm4ZE
UgxPhc3smcH55WRpz_d4AaABAg,1no your not 2 reported,قبل 4 سنوات,Charley Flanagan,UCgNCiXuR5bvIJdtipQBFH2A,8,,False,zCMlQSkWP94
UgyrhW-KJ4uVYdUqHSd4AaABAg,Rahmetliyi nasıl bilirdik.. iyi bilirdik..RUHUNA ELFATİHA,قبل 3 سنوات,BİLMİYORSAN SOR TV,UCSqli7TR4yf_gB72EiWE6Qw,2,,False,vS1YKOG-Jx4
UgiXMPJuA0GEnXgCoAEC,"est-ce que il est normale ce monsieur TAMBWE, voilà un gouvernement des irresponsables, après l'affaire de condamnation de MOISE pour 3 ans de prison afin de l'empêcher de se représenter à l'élection présidentielle maintenant il parle d'une autre affaire celui de la nationalité de MOISE, mais juste une question quand MOISE était gouverneur là personne ne disait qu'il est étranger et maintenant qu'il souhaite devenir président alors là  il devient étranger, donc si son suit cette logique ce que le gouvernement congolais a laissé un étranger devenir gouverneur  hummm ? y a-t-il une loi qui permet à un étranger de devenir gouverneur en RDC 

franchement c'est la honte totale mon pays est vraiment une jungle ou c'est la loi du plus fort qui règne",قبل 4 سنوات (تم تعديله),Franck Luab,UCiWQapvi1l4L7cTPoeH0exg,1,,False,m9ZPMS_YEDw
Ughc9g0eN28XYHgCoAEC,This music makes the vid basically unwatchable...,قبل 7 سنوات,XlllThirteen,UCsDHQjHDYlHM86gdBFkPsAg,0,,False,dq9pGusP354
UgwTfqhFKVg32Gessh14AaABAg.8cUxwFBbrro9DuExKtWEp4,إذا أنت ابو القناة تعال اسلمك,قبل سنة واحدة,Mohammed Mohaned,UCR8a0NGalFAcf6kQ6X6ZFTw,1,,False,dSpYweQuaqw
UgyThCBtbAgqKS-ljn14AaABAg,"wisin yyandel son chidos
",قبل 10 سنوات,Luis Salas,UCTgb9PX-mlA7_l852omBlDA,0,,False,MC2qWE9RwlU
UgyPvtjoeDrMh7ESJmV4AaABAg,島村軽度のイップスじゃね？そりゃ時間かかるだろうよー,قبل 3 سنوات,上様,UCA5J8_RBpZP9CjZUan3fgdQ,0,,False,LlApBVVlpB0
UggBMKtxmpnwO3gCoAEC,Lord of the main menu,قبل 5 سنوات,CMDR Anti,UC5gLPg1ca3BE6bsbKLR_nyQ,11,,False,8tRc9lZoa0w
UgxQLdCLCy5HaOfASSd4AaABAg,خيرك يا الجزيرة غير فالحة اتشوهي في سمعة المسلمين  و السلام,قبل 9 سنوات,LittleRoCK181,UC3tcaLeyfyxb3MGmugJ9NxA,0,,False,xR12F__YSUY
Ugg2GHDimOCjvngCoAEC,the best comedy actor.,قبل 8 سنوات,Janet6969,UCPRaBVnMSTmizRfno2ClLsA,0,,False,vi8Dqk-Q0aU
Ugz_GnFKA68EbgqevEd4AaABAg,"CindyBox2001 Phases

This has gone on for years online

I have spoken up against pot, alcohol and profanity

You must be the 200th Internet person week to do that

 How old are you? Where are your parents???

That is yet another reason we should all realize why we need to speak up even MORE against pot, alcohol and profanity, etc.

What is WRONG with you??

I HAVE BEEN DOING THAT FOR 15 YEARS ONLINE

AAARGGHHHH

This is not all of them but these of the ones I see",قبل 3 سنوات,Jeff Beach,UCEONLq2u-1O8mr-LVWvlP3A,3,,False,zkeIXOzMmjE
Uggpa1WioheLSngCoAEC,Bernie Sanders 2016 #FeelTheBern,قبل 6 سنوات,Rennie Foster,UC2c32WKmZJQoQCGCVagj0mg,0,,False,WU-tiwjZjuM
UgywycxiBn_9wHvxMbJ4AaABAg,"lagy
",قبل 10 سنوات,Sea Slicks,UCRJ2Q1-GsW63Iz4gVtb4ybA,0,,False,6LJK3py2FAI
UgwpHHSaSHEWxDltOll4AaABAg,Rotondi e un suino,قبل 9 سنوات,Ciccio Ingrassia,UCmR-boqkxo5NY1-AsKgZMaQ,0,,False,P9AIQfY54Eo
Ugw0iDurPeSiwNq4htp4AaABAg,Such absurdity.,قبل 10 أشهر,Alt Bit,UCzCF8ZYmVeuET-OYczbMbxg,5,,False,Mkpw3uqV10Q
UgiyjlMnJSUU3XgCoAEC,"тебе кредит наверно не дали, и теперь ты под себя писаешь? не брызжи слюной. иди заработай!",قبل 5 سنوات,Вован Боровиков,UCRfNcYSR5X2arQG6-kR0-rA,4,,False,D0FlUahItfs
UgxDx7ngMYmVuIEIkK94AaABAg,"Furthermore, Like Holloway suggested there has to be something more to humans, this 'mystery', just like with the whole universe. 
I believe that the the mystery of what is the mind/consciousness/being is the same question that any science or religion leads to and that the answer is the same 'being' that lies in the creation of the universe to the smallest living organism. 

I believe that the 'mystery' should not be solved. Instead our purpose is to experience life in any form possible
",قبل 9 سنوات,Declan East,UCO53oK6YdzmY0F5bfHvqe-Q,0,,False,QDNXeX6U7vc
UgwsmCSKXmHC4h_hndB4AaABAg,حرام عليكم هذا مو صوتها .. صوتها ثقيل وكلامها وبطيء شوي,قبل 5 سنوات,gz_m1,UCzAIdtweQ_OVeNfJ21LksIw,4,,False,lUsfTydgNUE
Ugj8Z_jisD_aLXgCoAEC,"hadeuh kang aris,diantos jedor-na...eh..ningan teuaya nya :)",قبل 5 سنوات,Hernana Herna,UC5oerkMVeMmcXufs4ZY09SQ,0,,False,agKFdamQdOQ
Ugj4MfObmHZpWngCoAEC.7-H0Z7-76T77-NgM6KMenc,Es war ein Fake. Und zwar von Jan Böhmermann. Journalismus auf Boulevards-Niveau. Haha!,قبل 7 سنوات,47DAF,UCc8nPvxAAWYHvBpwlFRirrw,2,,False,_X88UeaQxr0
UgzBX45jrysvhZPFHsl4AaABAg,Good but really lazy.,قبل 4 سنوات,Dead Channel,UCnaPPyXlMRYrOuqZefya3ZA,0,,False,wRz1P1QcdH0
UgykOMaYJFvDZ_AkJyd4AaABAg,hangover 1 but the voice is from hangover 2,قبل 9 سنوات,jovin wang,UC-Bh7jwiUk3QiOQSBHx4Xqg,0,,False,WqHM_ZTrP0Q
UgiWRGX0-xQtAXgCoAEC,BUNUN GUNAHINI ANS REHBERLIYINDE GORUREM.HARDA UZDENIRAQ VAR ONLARI TEZ EFIRE CIXARIR VE REKLAM EDIR.BELE VERILISLERIN MEQSEDI CEMIYYETIN EXLAQINI POZMAQ DEYILMI?ILQARIN BASQA MERAMI YOXMU?,قبل 8 سنوات,Rahid Memmedov,UCYak12bPfHaOHPXmM4PVaeQ,0,,False,WzO2pFTYK6c
UgglFmJPkmf2G3gCoAEC,저템그냥다주워서낀거같은데 메플접으세요그냥ㅋㅋ,قبل 6 سنوات,성준,UCXFRPbmQ-5L99s_1oykE7IA,0,,False,wEYRulZkUfI
Ugjp-9VJA6atV3gCoAEC,こうゆうのいらない,قبل 6 سنوات,/ティッピー,UChuimvhflx0hSqsegQyyheA,3,,False,Ocnl3qmxRzk
Ugxi9t2WMZdQ1TEh-754AaABAg,"zakaj nje mage
",قبل 11 سنة,Jug,UCaOUVVuYB51fMqZ4lqATYzg,0,,False,YD-1Qbpi82g
Ugx-PZTmULeSuze539N4AaABAg,"No top comment??
Its my chance!~
HEY MOM IM ON YOUTUBE!!!",قبل 9 سنوات,Kostas Fergan,UCJFjQedgPjsG6vBDMgYhFbQ,0,,False,ETxfSifkThA
UgxN4LIqjSkeXMZwZlV4AaABAg,"一直說一邊投票一邊開票
我一直以為是同一個票所，是有人還在蓋，票務人員在同一個投票箱拿票起來一邊開票
但是明明就是不同的票所，.....故意使用會讓人誤會的講法
故意讓人誤會對手，連我媽深藍的都說你真的是沒有風度....好難看

驗票你的權利，是收到甚麼消息改成要驗票
不是有監票員嗎?不要因為幾個拍你馬屁的人失掉自己的判斷力
這樣不等於是告訴那些幫你義務監票的人沒有做好他們的工作?
你政治生涯被那個催你驗票的人毀了",قبل 3 سنوات (تم تعديله),Teresabanai Nelson,UCTZAhQHdl0ffP0WXPkBYJvQ,17,,False,mvVUvaaO_tI
Ugh33kipynHgtHgCoAEC,"โซดาเราพีเอง
ชอบคลิปแกเมายา",قبل 4 سنوات,Lnwza007 XD,UCOQPkihNkwQIPpi8xJyAUgQ,0,,False,YCRPKR99PEk
Ugg11xGsGBqbNXgCoAEC,"Yup. I'm gonna give you my password, email, user name whatever. I'M NOT THAT STUPID, NOBODY IS",قبل 5 سنوات,maria,UCEsGJwbP0LIpWQE_u259Zsw,0,,False,6XHW33lHo9g
UggmmDPk4FAHFXgCoAEC,そのランクで秋名下手くそだろ,قبل 6 سنوات,GAMEネギトロ,UCKGJUNA_X9PXNmYjRdMKx1Q,0,,False,HbyFpDaaY9g
UgyblXbVxBFSyxhXIER4AaABAg,"En la elección pasada hubo un 60% de abstención, si salen a votar a cambio de CUCHICUCHI lo recontraapruebo... jejej",قبل 9 سنوات,Sentido Comun Justn Time,UC9kYo6_LE2CdqMfgylufWNw,0,,False,BEG8yt0feFs
UggyofNh99cVyngCoAEC.8EslJNPxMPx8EsrcwwZFx7, @Jewel men10  what?!?!?!?!?,قبل 5 سنوات,StrawberryShortcake Rules est. 1999,UCLm6mOR-9WhZhglj6_OHXTw,0,,False,LBf9YVxkLfg
Ugg4rHpBm5VxVXgCoAEC.8DK5JQCqppU8DK5ertE3_f,"싥어요도겁나많음ㅋㅋㅋ
그래서나도싥어요누름ㅋㅋㅋㅋㅋㅅㄱ나머지좋아요는엄빠폰으롲ㆍㅎ아요했니?ㄱㅋㅋㅋ",قبل 5 سنوات,김경진,UCS9IPcPmo0yxZeyWgBJ2gjg,0,,False,tdQBqdwspGo
UgwynopCuYxoKJYZ0ZJ4AaABAg,"First the chimps, now the cat. Something's afoot I tells ya",قبل 13 سنة,rozeboosje,UCUIN40svwjRPkrXSSUKDcKQ,0,,False,JcmwEIiTKas
UgxhzpSBd59SdgxY3yF4AaABAg,"Paguen a alguien que sepa hablar realmente Ingles jajaja, me mando aqui por un pop ad en adfly lol",قبل 3 سنوات,ElGorich,UC_gXF3GBXBrMx9giN-IGZtg,2,,False,cd2m2hqoiDI
UgyjEiCQkRTGcNZYfht4AaABAg,家のにゃんこがしんごの奇声聞いてびっくりしてます(=｀ェ´=),قبل 4 سنوات (تم تعديله),レオライナー,UComSBhtVhTaTvfWFQNe3qOw,1,,False,qNRcBXP17Qg
UgweQA6UbMRT0Bq55Lt4AaABAg,"Deuteronomy 12:32

See that you do everything I command you; do not add to it or subtract from it.
Revelation 22:19 And if anyone takes away from the words of this book of prophecy, God will take away his share in the tree of life and in the holy city, which are described in this book.      …. Careful!!!",قبل 3 سنوات,Gregory Jones,UCHoExfx9Bb1DglehENXpVUg,4,,True,Mc-hYR3kis4
Ugg6iL32laKcCngCoAEC,"Ein Scheiss ! TV nerf nervt am meisten imho.
Gute Arbeit mit dem Video, wie immer. 
Dafür hätte ich gerne ein ThumbUp gegeben, aber Du machst die Regeln :)",قبل 7 سنوات,600KommsteKriegste,UC5u4Mcfpc8xugEy4CaCVUig,0,,False,VPoWn2IVVWY
UggYUGSL2HH96HgCoAEC,фальшифка,قبل 5 سنوات,Resmen mepsen,UCsBYy7l-uUKHEhMIdB6816g,1,,False,ePvqdsuf-vc
UgiPWlu7ZP91mngCoAEC,My fucking god...,قبل 4 سنوات,Hectic Allosaurus,UC7WvU7uUNkoDuv-bjttNBow,1,,False,Fyed69wT-3Q
UgySwC8wXu4jbZ4iBN94AaABAg,Еще охранникам в каком то супермаркете дать возможность обыскивать - БРЕД!!!,قبل 9 سنوات,Дима Кушпет,UCnKtxINyu1WKExvMIgzt6Ew,0,,False,JvA4VpuR9sk
Ugh3WTTHc6_UvngCoAEC.8RIdmP7DrDe8RIlMJAR9TO,"Hello justCommando,

Thank you very much for the comment. I will remake the video in a easier to understand format. Please if you need specific help, I would love to try and help you or point you in the right direction. Again thank you for the comment all feed back is helpful.

Thank you,

DaltonG",قبل 4 سنوات,The BIM Coordinator,UCPwhbuJxFdGk-h9h4_Wzb3A,1,,False,dT5HRtsoNSo
UgjuHyo7TWvvfngCoAEC,Who is ur profile picture of,قبل 5 سنوات,Elegy-49,UCAQMrPKISlrqGm53O_04FzQ,0,,False,QXW_TKGFZHU
Ugz3k2EFneJvIFDOdLd4AaABAg,She's so patient...god bless her.,قبل سنة واحدة,ceemoby5,UCMPKS7LnwuAtqMlmgRseM1g,5,,False,b7tPjDepgMc
UgzJD4Eudp8grkYGdkt4AaABAg,"秀光ビルドって欠陥住宅で有名でしょ。
基礎があるべき場所に無かったり、耐震補強材を継ぎ接ぎだらけで貼り付けて全く意味のないことやってたり、建設現場の仮設小屋のほうがまともな作りしてるんじゃない？w",قبل 4 سنوات,筋肉もりもりのワンちゃんじゃ,UCzMblu0oiF7iDgJ6daGdjCA,7,,False,x9Iycq3PR58
UgiMOvtHhPweHHgCoAEC,"""It will go anywhere"" 
I bet it goes  to your uncle Rick's cabin. In Gatlinburg.  A lot.",قبل 6 سنوات,GUy Fieri,UC8_zgrcEhpppKorDKgxAaXQ,3,,False,XEn6yw9QLZ4
Ugy8Iw_QhMjnJVvbVoZ4AaABAg,"Around 2:35:
Such as, in an abortion a fetus dies or a mothers life might be at stake.  Those are facts and they have absolutely nothing to do with reality.  They simply, well, funnily enough, describe reality

Keep thinking.",قبل 13 سنة,Gordon Fogus,UCyt6ktBElSlt_Zd8Zbw0ZFA,0,,False,wQfC3u4eexw
UgxHcM62eWxCfEfzSHt4AaABAg,45:24  QA時間有人問葛是否柯是liar.,قبل 3 سنوات,Dii Dii,UCsA3eXk4Q3xdokKjGqhOpRQ,0,,False,G1QwbhWh6lc
Ughde9-38Cqu9XgCoAEC,"No one can replace Clarkson, Hammond and May.",قبل 6 سنوات,Anuskasv0,UCLR46XwrC0Lfkvnp1Yw3pdQ,2,,False,vMkNdVPJWaE
UgxAbt6gtNWsd0m3u1x4AaABAg,拍攝可以好一點嗎 晃來晃去又模糊,قبل 3 سنوات,吉,UC7OpW6T0zNMv6mHDzICvt4w,1,,False,TZZYjzIURSY
Uggf2ABgwPuL13gCoAEC,دول بنات واضح من جسمهم ويارت محدش يعيب في حد لأن كلنا واحد مصري ليبيا سوريا لبنان كويت امارات والعرب وغيرها ربنا يحمي كل البلاد وجمعنا ف الخير دايما,قبل 6 سنوات,sara alex,UCwuL8RBDR2shNogbaKhdinA,2,,False,Fw0V2roGCsk
UgihYisyGbFcQngCoAEC,This recent campaign against the Labour party and Jeremy's leadership is truly pathetic. Being against a government is obviously a totally different thing being against a race or religion being against Suadi Arabia does not make me anti Islam.,قبل 5 سنوات,homer blair,UCtoS5vVncFj_eGh_wHYQx_A,6,,False,dXsd7ryySFE
UgwG0sYOn8Thslmvzwp4AaABAg,"I strongly believe that it isn't the gun, it is the person who owns the gun.
The gun it's self, isn't going to hurt anyone,it is the person. 
Without the person the gun is useless piece of metal. It is only a tool.",قبل 3 سنوات,Ray Mathews,UC3E2a7QKasX-SVmIe9htjdw,2,,False,O-8HCmXO11o
UggLFnStFUhU4XgCoAEC,مآلذي يحدث؟ هل قآمت آلسآعة؟ إن آلشعب آلسعودي متمآسك يد بيد! ..,قبل 5 سنوات,"Mohammed ,",UC3Arph7y1wUlGhJpiYp-PeQ,79,,False,VyZS-nfzyUQ
Ugj1S2dkUuGo7XgCoAEC,"Klasa, panie Kamilu.",قبل 7 سنوات,Maciej Kasprzycki,UCAtURmvvO3ndq05CnsJ2x3g,9,,False,XYUwZC6haVE
UgxbtEep3K6ocrurt9J4AaABAg,Great exercise! The ending is retarted!!,قبل 13 سنة,Henri M.,UCTCgYDXlD3gOPr9Ak6lr-PQ,0,,False,pKy54ePMA8s
UgzKyBNGV0C_N7qYm8p4AaABAg,"Callense que no se escucha nada, dejen de hablar jajajajaja que cagada de teloneros ... mejor estaba la musica de espera jajajajaja",قبل 12 سنة,Eduardo Guevara,UCtO11BDwhybbUjBusPO1NVg,0,,False,S7JJeZ2VROg
UgwvNAC-6kUEbVlqlUx4AaABAg,Demagogery at it's best,قبل 8 سنوات,nemsisbusa,UCB8CpGW5p4Jm75VGwrYR9iQ,0,,False,SF75AhtRoGM
UggkOBgyiiFf4HgCoAEC,la musica è una creazione ed esprime i contenuti del compositore in relazione alle sue conoscenze e alle sue capacità,قبل 7 سنوات,glaucodichio,UC31CjOkZK6jramMU2UCF99w,0,,False,WBSe9r78ZLU
UgxX9Cg-B-gRaoTatz94AaABAg,you cant play that ¨talentless solo¨ by ¨the talentless guitar player¨ synyster gates......you just say that to get views....,قبل 8 سنوات,Ricky Villagrana,UCAT_74Fjdv-IwS8oCaRJkyQ,0,,False,ndVG7OmAnL0
UgwEjMxk_-QXEp7P2HN4AaABAg,from 27 moves cut down to 18...,قبل 3 سنوات,koh jun kee,UCOGEEYGZ63hW9ocl0SpjGrw,0,,False,hjYPEd3W0xo
UgzOy1nl1z9uWBWRe4V4AaABAg,"hahahaha mah niggah tj lol
",قبل 10 سنوات,Joel Skripac,UCLWYuz2IXYm_YOxd28vsj_Q,0,,False,eFaLMBSdt_c
UghFeaTh5MVhc3gCoAEC,is this meant to be a joke,قبل 5 سنوات,Reuben,UC9k2ESt0KVkUeGSB7dyad_A,0,,False,oWY6_rYt4GU
UgxI9R42zw39ECf_y3V4AaABAg,wow this is dumb! where some real fights?,قبل 12 سنة,coy buhh,UCR4V_plQ0WssVb30wstaasg,0,,False,xJwoEpu-8Z0
UgwbtbypAqPXmWmO6z14AaABAg,"EXCELLENT!! Ça fait du bien de rire avec toi, c'est communicatif!! :D Sinon, plus sérieusement, mais quelle bande de pignoufs!!! :D Ils nous prennent vraiment pour des cons!! :D",قبل 4 سنوات,Olivier Bernard Nicolas Brunard,UCQm1E0vp3TB-6-QU5T6khBA,1,,False,5bn1h5H9k84
Ugz9qauQk-pcpI6g5Fh4AaABAg,Jajajaj,قبل 9 أشهر,Arte Infinito Melisa Zurita,UC_Wy98_HUYyAStlbDBRMCsA,0,,False,26LDYOySDgg
UgibdY8bqvP1y3gCoAEC.83ee1W_-OoJ7-TuHqMoKeW,He could always study for a different profession.,قبل 6 سنوات,Heaven Eternallife,UCEzkC37Unquxeu3KyQhye7A,1,,False,rQSL1bZGRQ8
UgjmBaHrmbQ2_HgCoAEC,Buen vídeo :D  Saludos  MasterKiller!,قبل 7 سنوات,"PifiaTube - FAILS elrubius, Vegetta, Willyrex, etc",UCO9HcW-kEzZwG9lhV_zar_Q,0,,False,pBLRIiKV6No
UghjUDAH9tn_PngCoAEC,neymard j'ai ouvert une nouvelle chaine youtube s'y tu veut,قبل 6 سنوات,Orafax,UC30ubxfO0VRI72zyiSdcRtw,0,,False,z4_4TblyyCM
Ugjdv9esiOjm0HgCoAEC,"Hlo........ I think you fights for them relationship between two gender...... Thats wright........ But you protests the british law..... Thats is wrong... However the Britain have betten out from our nation, their law was undertaken by indian legislative official.......So here after look u should talk only for frank relationship between genders and not for the silly reason........ 

Public view on u @ currently u r searching for a safe publicity",قبل 5 سنوات,hari haran,UCui6mjxYLjQPfimUgxYHHJA,1,,False,hegFdu8itpw
UgxMNFxOgDE8GJv5LFZ4AaABAg,@1stMelvin ja gecrackt aber ich würde es dir nicht empfehlen,قبل 10 سنوات,Phillip Keller,UCk9XHKVxfHguvXFvQQhlaQQ,0,,False,j8hcpBbHxkQ
UgyD4N76r2UYi5MpHJN4AaABAg,Issu ai eh erro da gravação mesmo tinha uns cara treinando com grupo ai falei vo grava e eles decharam ,قبل 9 سنوات,VIPcaio,UCIpTYtpCSEDB3vihQBrh6KQ,0,,False,HuWI-jHRnEk
Ugx7f1cRuCWL1snu9Xx4AaABAg,自分は今ノーザン買ったのにw  ノーザンを食べさせるとはスゴいことしますね(ﾟoﾟ;,قبل 8 سنوات,hatsunemikulove01,UCcXKWx7A9p384H7tkWiOC2Q,0,,False,xXpjMCozPWU
UgyQJb9fm81kyI0jAd94AaABAg,"這是沙小
",قبل 10 سنوات,艾比大魔王,UCmP0rj4c04uUuFb7VuMTS5g,0,,False,L4EuX7QDIYI
Ugy3Dxt1K8kRrrQAotN4AaABAg,え？ジャイロボール手に入れてないの？,قبل 10 سنوات,H4RR17,UCgpNF5orlmyiNQDNZWTRn-w,0,,False,M-eFSprSoiI
UgwVQMScWcZToQSobtV4AaABAg,Fake news,قبل يوم واحد,Felipe Freitas,UCn-h8pmY-IUhzas9LJqqIAg,0,,False,anqAAwjrNYE
